Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
Accelya Solutions India Ltd.,-0.508143,1.283994,-0.772876,-0.105389,0.205511,2.938713,-1.02505,3.643428,1.574444,-3.237697,-2.342924,-0.256987,-4.460726,-0.026589,0.045043,3.826127,-0.62121,-0.680735,0.529437,-0.365238,-0.262172,0.988724,-1.473839,-3.629593,0.344262,-1.397971,3.079001,1.566928,0.432393,1.495872,2.104234,0.999823,0,2.024253,-1.02474,0.491605,2.275765,0.65184,0.564159,0.804375,0.400043,-0.199127,-0.078611,1.950006,-0.471845,1.253687,0.517431,0.937951,-0.867824,-0.22245,-1.192851,-1.274742,-0.155983,-1.267619,-1.722626,3.957699,0.237417,0.032534,1.702548,-0.244618,-2.040816,0.295396,-0.992712,-1.067277,4.37566,-2.484211,0.122353,0.052433,-2.747627,-0.65721,-3.013584,0.577762,0.082855,-0.210879,-0.092306,-0.510436,-0.441848,0.038735,-0.867567,0.61004,-0.942655,-0.048871,-0.539728,-1.355795,-3.423941,0.369423,0.861584,0.517659,-1.93032,-0.904747,-0.269129,4.45098,3.542102,1.079965,-2.801886,-0.647717,-0.220807,-0.438759,-0.859972,2.49863,1.375361,0.50886,6.496799,-3.949011,-1.019957,0.637687,2.765805,5.895121,-0.042705,-0.1988,-0.742212,-1.429504,-1.586209,3.36249,-0.958835,-0.152047,-1.02772,2.030088,-0.537707,-2.472647,0.893551,0.093179,2.567752,-0.829024,-0.698115,1.301231,0.228876,0.583551,0.19742,-1.477463,-1.979481,-1.271532
Action Construction Equipment Ltd.,-4.615385,1.880342,4.926108,-1.944895,-1.005025,-1.046338,-2.394366,-0.761421,-0.91623,1.432292,-1.321004,6.85112,-1.77665,2.820513,-0.357143,-4.178814,-1.809409,3.038674,-1.506373,7.894737,1.641138,1.399491,-0.702247,0.259067,2.681992,-1.351351,-0.734523,-1.329243,5.184332,2.230047,2.854007,4.483837,-0.660066,0,2.057998,-2.04918,-0.318725,0.155763,-1.949458,-0.213523,2.321725,2.715283,-1.413228,-0.434468,0.277971,1.235658,-1.699346,-1.78676,2.019651,-2.584911,1.446945,4.9663,-1.418698,-4.968944,1.05042,3.193277,-0.164204,-2.819237,3.40617,4.945055,-2.323282,1.040681,-1.854714,2.105263,3.043868,-2.165354,-0.121729,1.434159,1.782042,-0.974212,-0.426439,-0.291121,0.751073,-1.948052,-0.547945,-1.399825,-7.55988,-1.469508,2.896452,12.568306,-0.036765,-2.430687,0.482005,-0.290698,-1.989211,0.713012,-1.699346,-0.058095,9.059712,1.474057,-2.710027,1.986755,0.112587,0.067537,1.139005,7.823358,-0.415196,0.633714,-2.117647,1.401764,-0.177585,0.511416,3.976411,0.02949,1.843472,3.352996,-1.360837,3.038744,-0.559924,3.861811,-0.899808,4.089729,-1.563204,-1.184069,8.398933,0.902799,0.381356,4.68231,4.105246,1.259848,-1.196982,0.280073,-1.245309,-2.882035,2.067521,-2.117987,3.24954,1.588164,-0.881115,-0.4329,-5.591011,-0.150913
Adani Enterprises Ltd.,-3.6546,5.998229,3.999543,-1.068425,-0.725539,-1.320755,2.878691,0.459669,1.291398,7.524854,-1.947002,-0.549495,-0.487085,-3.839346,-0.547345,-0.112803,-2.529183,2.27704,1.371366,0.182371,0,1.11034,-2.892562,1.793103,3.398927,-2.411253,4.141657,-2.00486,-0.74983,1.232666,0.149477,2.407825,4.791239,-5.630753,2.550755,2.599244,-4.55541,-0.932994,-0.487805,-0.288392,3.433476,0.867303,-1.415797,-0.576467,0.665658,0.899195,-1.690413,-2.188868,-1.198872,-1.944895,3.47508,0.981658,0.558036,-8.189807,0.561964,-2.884049,-0.340452,-1.96569,-2.570888,6.49492,-3.310502,-2.118912,-1.537455,2.752294,3.777862,-2.408832,1.992337,0.844674,-0.143781,-0.885529,-6.619688,6.915307,1.362007,3.995794,-2.190923,0.114253,-3.018213,-0.268546,3.283673,-0.883194,-0.950119,-1.015923,-1.167753,-0.038777,-1.996109,1.051743,-1.050179,1.428316,4.684976,-1.181301,1.791141,-0.132128,0.769276,1.25465,1.590783,0.977321,-1.957075,0.087733,-1.315256,0.737139,1.646726,-0.430749,0.726687,1.018461,1.253084,2.801735,14.273146,0.577453,3.88009,-0.124176,-0.580766,1.17733,-3.734432,-2.478538,-0.193554,-1.587666,1.389729,1.646663,2.062752,2.402229,-0.860055,6.796588,0.062989,1.299241,-0.026489,0.177299,-0.742599,1.068893,-2.45723,1.562639,-0.708212,-2.011975
Adani Ports & Special Economic Zone Ltd.,-1.748891,7.361963,5.315471,-0.796511,-1.873374,-1.385681,5.076329,-0.034441,0.96519,-0.90077,-4.476534,-0.113434,1.502317,-2.747748,0.407631,2.088896,-1.985385,0.537996,-1.282906,-0.205033,-0.324737,0.663979,-1.69915,0.711527,1.167976,0.998686,1.87146,3.174251,0,-0.01947,-0.553746,0.361141,1.435859,-3.056841,1.719198,0.088417,1.612403,-0.396651,-0.397805,0.366393,0.821039,1.263271,0.127966,-1.350849,1.743165,0.140105,-0.511634,-3.119015,1.205119,4.740919,3.137092,2.290174,-0.156352,-1.894109,-1.16243,-1.122228,0.077439,0.147863,0.184473,-0.826121,0.268028,1.734669,0.910209,1.097871,-0.136537,1.309349,-0.577744,2.536232,0.013663,-2.275132,-3.251343,-0.139082,0.85173,-2.411091,0.364804,0.864,-1.194279,0.219941,5.004377,0.341339,-0.339926,-1.810826,-4.032373,-1.146999,-2.236358,-0.850351,-1.026723,2.251194,2.506849,-0.552561,0.712106,-2.668659,0.835347,0.866014,1.776595,0.886109,-3.460715,0.700966,-0.848333,-0.104644,0.68747,0.520578,0.396197,0.318834,-0.176926,2.621441,5.418149,-0.746093,3.266389,0.653906,-2.280238,2.931057,-3.236839,0.249058,-0.031847,-1.202801,0.727666,1.70969,1.616006,1.440127,0.580755,3.895916,-0.498149,1.529507,0.396328,-0.583511,-1.450365,1.922748,1.034058,2.07047,-0.88512,-1.153123
Adani Power Ltd.,-5.772994,2.380952,3.645402,-1.135371,-3.080082,-2.252252,5.147864,-0.327869,-0.11274,0.678295,-2.351916,-0.421053,0.233372,1.037613,1.038062,1.2939,-0.442478,0.816327,1.612903,-0.162602,2.2187,1.413428,-2.826855,5.674847,-0.465839,-1.324503,0.164204,-0.533808,0.362976,-0.598802,0,1.413428,-0.496689,0.554785,-0.258398,0,0.917431,1.279707,2.405498,-0.593472,3.732504,0.853242,-2.092676,-1.388889,2.457002,-2.136182,-1.24805,-5.952381,1.581028,0.75,4.193548,7.917384,2.75762,-7.212476,3.01676,0.090171,0,2.247191,0.837696,2.771855,-7.231405,-2.327837,-0.291262,0.577082,1.830863,-4.029851,0,3.330626,1.228501,-2.631579,-10.416667,3.544776,1.28,1.111111,-0.689655,-0.28169,-5.095541,-0.939597,0.280505,0.653595,-0.4995,4.693878,-2.300885,-4.972067,-2.319588,0.598151,-2.450559,0.471698,4.954715,-1.220753,-2.851619,0.965447,0.251383,0.472813,-0.241838,7.930029,-1.372032,-4.996326,-2.666173,-2.484858,4.996829,1.096224,0.480048,2.479212,-1.625616,-4.988325,4.987442,4.986301,4.996498,-0.577459,-1.88494,5.704893,-2.161998,0.546084,1.42478,-0.36943,0.334352,0.788107,0.063683,3.339464,2.742828,8.218786,0.405198,0.713061,-1.901288,0.282745,0.109788,-1.105169,-1.85374,0.86478,-3.680241,-2.038854
Aditya Birla Fashion & Retail Ltd.,-3.91696,-1.297648,-0.401284,-0.079713,0.8359,-4.020849,3.60587,-0.512821,-1.597052,1.114321,-0.088106,0,1.102293,1.195441,-0.250209,0.246361,-2.600353,-0.905182,0.116252,0.045851,2.413106,0.884956,-5.214497,5.599711,1.583477,-3.089371,0.705716,-0.034518,-6.063348,-0.144875,2.372035,-1.028369,1.321101,0.401472,0.222081,1.921166,-1.116519,3.631532,0.580046,2.678571,0.855457,3.656598,2.716858,1.055489,0.290782,1.90625,0.594452,4.793331,0.997935,1.021798,0.072516,-1.649123,0.863821,-1.423583,-0.083218,-2.556512,-1.147181,0.479616,-0.11084,-0.58651,2.591536,-3.256134,1.127025,-0.921053,-0.052729,2.946907,0.259863,1.969217,2.092972,1.741781,-3.972498,-4.017577,3.214286,1.352494,-0.222214,1.382114,-2.610512,0.792154,-1.06486,3.565743,0.181488,-1.63827,0.685495,-1.154224,-1.547117,2.146035,1.006554,-1.298415,-0.024021,6.34578,2.915281,0.334317,4.170652,2.015639,1.206637,1.003009,0.865571,-0.055259,-1.659407,0.561482,1.358291,3.238208,3.087678,1.272757,-0.190939,2.618952,-0.541243,1.51551,1.388889,-1.322557,-0.234247,0.044833,-0.813192,1.516228,-0.578704,2.476233,1.704933,1.645833,-2.468601,0.292754,-2.175935,-1.708526,-1.978333,0.924974,-0.621712,-0.82363,0.489157,-0.617675,0.737675,3.067369,-0.061907,0
Ador Welding Ltd.,-2.549372,-2.110298,2.130898,-4.285026,-0.395746,0.186741,1.504425,-0.0228,0.982742,0.06734,2.5428,0.650558,-1.158301,12.655502,11.4377,-1.615052,-1.916617,1.139335,-5.309104,-1.172439,-0.355267,-1.340926,1.759411,0.157013,0.150956,2.515055,0.251847,-2.427686,2.069925,2.53895,1.289491,2.197802,1.068781,-1.796798,-0.103734,1.746084,-0.824295,1.401575,0.227668,0.850146,-5.051135,1.484165,0.556671,-1.967626,1.279967,0,-0.712971,-2.82148,0.267312,0.832275,0.511889,0.338983,1.367497,-5.556438,0.472157,0.438897,0.699771,0.27244,2.048,0.968736,-2.528804,-0.585831,-0.02874,-0.87395,-0.105116,-1.909308,1.543357,-0.063939,0.717581,-2.233677,-1.970525,3.028619,0.084016,13.336103,-1.562798,-1.343763,-4.669829,-0.910378,-0.269766,2.577622,0.725177,0.317579,0.737371,-0.726312,5.065382,14.447897,1.298994,-2.088419,-1.225526,-0.351391,2.273768,-3.545493,-0.028183,-0.793033,2.29682,2.886922,-0.007406,1.104848,1.439013,0.108453,12.046435,0.104013,-2.490201,-0.143919,0.95879,1.842122,0.672523,-0.695755,-1.701368,-5.045568,-0.894753,1.301794,1.014925,0.494937,0.217491,0.888204,-1.327419,3.28693,-0.086553,-0.258266,-0.315087,0.027698,-0.021246,0.188923,0.083787,-1.009154,2.517439,-1.608259,-0.860446,1.989872,0.279802,-0.095528
Advani Hotels & Resorts (India) Ltd.,-1.388889,0.124844,1.511879,0.466045,-1.92053,-0.2079,0,0.072464,-4.681195,-5.096525,-4.672897,-7.793633,0.783875,-2.021277,-3.284356,0.476644,-1.875617,0.111111,1.489362,-1.042654,8.704253,-1.808511,-0.649351,0.742312,0.311203,-1.960784,-0.437828,0.416667,-1.575533,-4.263207,1.113014,0.30303,0.19305,-3.934987,-0.85796,0.353045,0.562701,1.696513,0.974314,0,3.633061,4.456825,1.422925,-5.351386,0.444162,-3.081045,-0.924499,1.028999,3.770739,-0.713012,3.32681,-3.348837,-0.310238,0.442968,-0.090662,0.246914,-0.619675,3.73295,2.444988,-2.225413,-3.20122,-2.521008,2.559868,-2.647838,1.161665,-3.24277,1.226994,-1.353791,-0.281162,-6.102877,-4.225352,0.837521,-0.124533,-0.126904,2.247191,-0.737101,-7.301587,0.467836,0.998752,11.131725,1.380671,1.427003,0,0,1.752768,1.431801,-1.594203,0.415512,-1.963636,0.426309,-3.322259,0.253807,0.131579,3.071253,3.223982,-0.164024,-3.052065,0.333333,-1.703704,3.381963,2.337334,0.309789,-0.241109,1.867995,1.113173,-0.33761,0.217077,4.952658,-1.481921,-0.935094,1.252134,0.608744,1.027984,3.906706,0.254712,-0.766651,-0.048733,-1.938462,-1.154529,-3.09973,2.895872,-3.563792,2.02164,15.561918,0.856302,-2.195878,2.319236,1.109531,2.04502,7.665734,-2.312737,1.505339
Aegis Logistics Ltd.,6.350204,-4.445015,1.04734,-2.377556,4.646527,0.581643,2.319161,-0.20632,1.171435,-2.64672,-1.43026,1.634809,-3.700612,0.841835,-0.500344,-1.311698,1.117424,2.021953,7.592892,-1.008712,-1.9617,11.373391,3.773585,-1.723264,0.787746,2.184574,1.061321,0.04,0.496752,1.890547,0.252366,3.039724,0.899492,-1.860289,-1.702335,-0.307377,0,3.317073,0.98772,0.850838,-0.184211,1.944264,-1.399491,-0.150376,0,-1.425178,-0.394322,-1.142422,0.626196,3.116147,2.694899,1.06383,-3.09754,0.811771,-4.022989,-6.026786,6.108656,0.582627,1.66113,1.24564,-1.662887,0.556174,-1.188707,-1.868421,0.397035,1.11576,0.321543,0.746845,1.923077,0.43753,-4.429703,9.201253,2.214243,-0.930626,-1.451703,3.20304,-3.255179,-3.520236,-4.076905,6.426789,0.719424,0.300035,1.563786,3.249784,-1.40982,5.740359,-0.261059,-0.280767,-0.874907,-0.784656,-3.515536,2.411791,1.119744,-1.36253,-1.746217,-2.281911,-3.318053,3.792034,0.167745,1.470012,-0.237449,3.158295,-2.07874,2.587567,-1.207729,2.154711,2.82446,0.704225,0.0894,-2.714072,-0.769823,2.909483,0.081169,-0.991885,-1.26625,6.621757,0.213584,2.012426,-0.822999,13.176232,-1.285642,0.841715,2.195293,-5.802203,0.360048,3.397171,1.463786,4.098831,0.830003,0.94394,-0.536439,-10.76335
Ahluwalia Contracts (India) Ltd.,-6.575521,-0.698487,13.452266,1.712089,-1.026549,-1.554094,1.276178,0.494505,1.674587,-2.812366,-0.891376,-3.647944,0.594506,-0.246195,5.238791,1.757972,-1.185125,2.680965,-0.364446,1.971831,-0.892698,2.703214,-0.138376,7.289455,-1.208195,-2.203117,1.470061,0,-0.828325,0.570278,0.102547,0.1628,-0.460035,0.882353,3.28958,0.448215,2.297848,-8.013663,0.358367,1.287165,0.353857,-2.00096,2.433521,-0.253063,-0.723993,-0.241924,-2.292633,0.683005,-0.165798,-4.915103,2.746845,-1.448842,-0.960933,0.852221,5.870876,-0.801115,7.04918,4.555639,1.40503,-0.076899,0.385149,-4.761905,0.272645,-2.162702,0.131126,-4.026617,0.148711,0.054615,6.343284,6.094702,-4.293136,-4,-1.025918,4.438887,-1.200768,-0.844942,-7.051053,-2.455775,1.442867,0.448888,0.797115,1.02977,0.566038,-1.025471,-0.297828,-0.970874,11.54941,0.025562,2.318413,-0.809378,2.140341,2.19192,0.411831,1.047904,0.366205,4.515199,0.34786,-3.173707,3.279081,1.432264,0.068713,-0.439534,-0.080257,-0.471915,-1.337065,4.858466,-2.622396,4.950405,0.951353,-2.435972,-1.010925,3.304721,0.456495,-1.807397,0.480556,-0.383352,-1.140927,-1.240809,1.351467,0.491932,-1.267556,-3.332508,2.159217,-1.021551,-1.795401,0.809432,2.946754,-0.019972,-0.004874,3.586983,-0.500462,1.167027
Aion-Tech Solutions Ltd.,2.12766,1.526718,4.571429,-3.378378,4.651163,-2.547771,-4.109589,3.571429,-0.826446,-3.816794,-7.563025,2.150538,-5.769231,-2.083333,1.030928,4.424779,4.210526,-2.173913,-4.210526,4.819277,4.395604,-5,0,-4.761905,-4.901961,4.411765,3.076923,4.294479,-3.932584,3.496503,1.492537,0.75188,0,3.571429,0.520833,0.444444,-2.994012,-4.72103,0,0.662252,-0.462963,0.873362,3.015075,0.540541,4.83871,1.967213,1.694915,-3.802281,-1.181102,9.65251,-4.710145,4.887218,4.846939,-3.695652,3.275109,-7.038123,-2.064897,4.761905,2.777778,-2.4,-0.763359,2.469136,-1.587302,-0.5,0.966184,-0.469484,7.065217,-2.762431,-1.754386,0.534759,-5.988024,5.405405,0.531915,2.234637,-1.724138,0,-4.942966,4.705882,-1.190476,4.878049,2.884615,0.540541,-4.913295,-4.945055,-3.030303,-2.232143,-2.04918,0.374532,4.761905,4.846527,4.897959,4.977376,-4.276479,5,0.083264,4.982935,1.927525,-0.422654,-0.971922,-0.182315,4.541063,-0.597015,1.168452,-0.295567,-0.627615,2.184087,-0.877193,-1.714898,-4.992658,-1.407349,5.443699,-1.968504,-2.410959,2.25,1.969873,1.995012,-1.020408,0.412829,1.013171,-2.956989,-2.752294,-0.514139,6.203008,-1.573962,2.291858,-1.82199,4.987102,-2,-1.427141,2.018634,-4.029247,-3.117416
Ajanta Pharma Ltd.,-0.19108,0.420541,7.851701,-1.93225,-1.648522,1.094795,0.627781,-0.135275,-0.826746,-0.616588,2.769473,0.845163,-1.243256,8.843795,2.915614,0.955393,4.94717,2.93555,-2.406148,0.037679,-0.988811,2.737903,1.161526,2.793887,-1.598337,-1.309377,-0.720399,3.358956,-1.599213,0.107235,0.541242,2.379411,1.341519,-0.757024,-1.017232,0.350547,0.437677,1.342802,-0.142202,-1.671476,0.134189,-0.569526,-1.242513,-1.421017,1.417789,0.248627,-0.427427,-0.749545,0.132993,-2.299492,0.542255,0.690021,1.688473,-3.444676,4.787129,4.288264,-0.155783,-6.263489,-1.761252,0.955725,-3.530901,0.533654,-0.031377,0.141949,2.183035,-4.208531,2.472327,-0.30003,1.262469,-1.018039,-1.043043,4.569111,-1.695475,2.519341,-1.326417,7.722825,-5.445513,1.34087,-3.897492,0.793963,-2.165514,0.463635,-0.134282,-3.798352,-2.727705,-2.465343,3.01316,-4.284462,-0.174755,-1.003824,-0.732935,0.219203,-1.210809,1.056087,-0.877774,-2.150712,-1.037863,0.108114,1.117067,0.491217,1.222846,-0.039279,-1.18657,-0.469902,0.995833,0.440017,1.003887,-0.016543,1.023628,0.727595,0.037197,5.041003,-0.037615,3.950332,0.507325,1.390421,4.482888,2.974259,5.891662,1.702758,0.128808,-3.271076,0.151067,6.502539,2.935529,-3.943835,2.270869,3.146382,-0.754781,0.657489,-4.006256,-0.249092
Ajmera Realty & Infra India Ltd.,-3.547297,0.833333,1.201011,-2.087833,2.209945,9.995818,4.977376,0.886132,-1.50806,12.852495,-4.3654,2.788671,-1.368821,-11.491935,2.134831,-1.943844,-1.35,9.985598,-1.703163,2.701044,1.589103,1.71184,1.383764,4.776346,1.811702,2.100573,-1.202912,-3.830326,-0.492958,1.219062,1.356589,13.555556,7.069555,-2.237415,2.070922,-1.663051,-1.411658,-0.527597,-1.504604,2.755228,8.293055,1.14915,0.157508,-0.459055,0.854701,0,0.834899,1.837381,2.098436,-2.214171,2.756702,0.842359,0.695691,-5.715132,1.311046,0.74224,0,5.19708,0.779545,2.234787,-1.774287,-2.04907,0.029603,-1.095779,0.296359,-5.38433,3.955764,1.831045,0.855066,0.728155,-6.494141,4.186795,0.11744,2.770781,0.889152,-1.971091,-6.708928,1.368159,0.36036,1.104972,-0.035436,-1.241754,-1.839785,0.641574,-1.727192,-3.99449,-2.721576,0.94401,-0.283407,1.061421,3.119122,-2.557456,1.97894,4.999398,-3.174838,0.522354,-2.901569,2.062047,-1.706485,-0.387955,1.384936,1.639017,-0.228216,0.528361,0.600649,2.112029,0.181851,0.435256,1.40179,-0.499621,-1.209412,2.091452,0.609839,5.89547,-0.013163,0.21774,2.159526,1.419683,3.498584,-0.570878,-0.965493,-1.823147,0.290243,2.383547,0.734278,-0.17651,-1.023144,3.210661,5.635251,0.685295,-4.288142,-1.616603
Aksh Optifibre Ltd.,3.98773,1.055409,1.814059,0.52356,0.488998,-2.583979,2.881844,-2.203857,0.323625,-0.638978,0.934579,4.761905,-0.687285,0.638978,-2.580645,0.623053,0.821918,0.928793,-1.834862,1.983003,1.319261,2.310231,-0.404858,-1.879699,0.355872,-1.730104,0.299401,-2.194357,1.048951,6.027397,0.366972,0,1.476793,-0.603622,1.801802,-3.846154,-1.271186,0.529101,-1.149425,6.949807,4.6875,-0.875274,1.831502,-2.242152,-1.131542,-1.149425,-1.052632,-0.47619,0.144509,-7.575758,8.179959,5.105634,-1.244168,-6.844106,2.363636,-1.165049,-0.407332,3.317536,0.806452,-2.331606,-2.941176,-2.545455,-3.652968,5.05618,4.938272,-4.878049,4.347826,2.173913,3.875969,0,-3.418803,3.448276,-4.716981,4.761905,-0.75188,0,-4.43038,-4.273504,4.62963,0,-0.645161,-1.398601,-2.877698,-2.727273,0.847458,-1.388889,4.597701,-1.357466,-1.704545,4.117647,-2.366864,2.994012,4.8583,-1.930502,3.61991,-2.912621,-2.489627,-0.990099,-3.351955,1.587302,-1.546392,2.183406,-0.46729,-0.492611,0.507614,1.020408,1.136364,0.595238,0,-1.744186,0.60241,-2.55102,-2.222222,-3.278689,-1.470588,-0.49505,4.761905,0.409836,0.471698,-1.226994,-1.069519,4.117647,-2.272727,4.925544,-1.118568,10,0.977517,0,4.954128,0.392157,-2.311436,4.93992
Akzo Nobel India Ltd.,-0.904408,-1.909416,0.534039,-0.623602,0.661959,-1.193913,0.019245,4.947999,0.982032,3.486283,-0.597206,0.469787,1.052935,-3.702275,-0.962605,2.179058,0.515384,0.050695,-0.586089,-0.917573,0.064144,-0.253052,0.324737,-2.578479,0.627504,2.790604,4.62817,3.817951,1.24198,1.412742,1.486614,-0.582267,-2.259099,0.461409,0.23906,2.59148,-0.111931,0.153734,0.369671,-0.890628,0.944497,3.874802,1.021674,-0.73015,1.474208,-1.045277,0.964666,-0.897134,0.571578,0.176175,0.054332,0.080832,-0.492825,-1.064421,1.913732,-0.28097,4.149798,1.813711,4.035522,0.906725,0.473532,-0.753661,-0.038943,2.719314,1.170038,-2.97425,0.667776,-0.046489,1.323635,-1.631858,1.779645,4.011374,3.441692,3.884112,-0.18774,1.763082,-1.836964,3.981175,0.10852,3.385354,-0.085362,-3.572742,0.160119,0.584834,0.817996,-0.059238,1.441096,0.747262,0.147179,1.153523,-1.370828,0.473402,1.014865,-0.178364,0.828611,-1.982385,-0.244285,4.513623,4.733465,-1.953371,0.018038,0.710013,0.070396,-0.850565,-0.175403,0.120417,0.223708,-0.299031,1.442192,-0.502828,-0.158001,2.0538,-0.910648,2.48805,-0.414211,-1.15418,1.103141,-1.562,-1.879655,-1.189194,0.044921,0.888732,0.021166,0.761847,-0.057684,-0.245846,15.767744,-0.750954,5.198745,0.944666,-3.848829,-3.213224
Alchemist Ltd.,19.955654,-4.99154,0.683761,-0.094967,-1.158749,0.524109,0.826446,-2.422611,4.88959,-2.698864,-0.921659,1.489758,-0.18315,-2.205882,1.746725,-1.147228,-2.713178,-0.705882,0.712589,19.002375,-2.907916,4.448743,4.477612,1.790281,0.8,1.196172,8.035714,1.829268,-0.209644,2.539062,-0.557621,0.87146,-0.223214,-2.008929,-0.22779,0,0,-1.457726,-1.30719,0,-0.364964,-2.631579,6.167401,0,3.914591,-0.757576,-3.539823,-3.389831,-2.777778,4.237288,-1.5625,3.571429,2.884615,-4.081633,0,-4.545455,4,-3.921569,2.702703,2.631579,-2.702703,-2.702703,-4.166667,-4.545455,0,0,6.666667,-5.555556,0,-2.777778,-5.882353,0,4.761905,4.301075,4.807692,3.26087,-4.72973,1.980198,1.111111,-0.961538,-4.964539,2.298851,4.651163,-4,0,-3.030303,2.816901,-3.947368,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455,-4.545455
Alembic Pharmaceuticals Ltd.,4.159385,-0.524617,-1.334074,1.501896,-1.250499,-1.368233,1.136364,0.6819,1.009757,-1.806789,-1.558125,1.281052,-1.518777,2.345198,1.322024,-4.735712,1.389775,0.389134,-0.14708,1.16831,-2.281342,4.228562,1.594477,-1.074558,-1.399231,-0.009388,4.717584,2.506941,-0.443494,0.59917,-0.925446,1.807275,-1.080452,-0.302518,0.746917,3.38606,-0.349878,-0.343356,0.197941,-2.221403,2.537269,1.23,-1.780502,0.690527,-1.50362,2.134174,-1.593377,1.377334,0.82122,-0.731452,0.229335,0.502693,1.27523,-1.841448,0.564401,8.106452,4.796855,-0.934501,1.620582,3.244385,-1.86669,-0.221473,2.622289,3.845391,-0.160417,-0.866011,0.58517,-2.714613,-0.962122,-1.430023,-3.455939,2.19013,-2.472618,1.155365,1.875,-0.146984,-4.737348,-1.273483,-0.566952,1.012043,0.058075,0.485181,2.607678,0.989011,0.366561,0.976749,-0.263478,1.182367,0.013311,-0.710915,4.357459,0.875328,0.275103,1.43422,-0.062005,-1.376421,-0.496784,-0.617745,-1.461335,0.135511,-0.338253,0.808603,0.10919,-0.502008,-1.317716,0.307492,0.245074,5.910594,0.916349,-1.602304,-0.740856,-0.360268,0.811214,2.831487,-2.940176,3.669725,0.549487,6.580115,-0.879751,0.005077,0.275869,-2.047963,-0.273038,0.472743,0.861864,0.891325,4.180702,1.040751,1.814275,0.993305,-4.181162,-0.161074
Alicon Castalloy Ltd.,1.174068,0.913563,3.89765,-1.884298,-1.226801,-1.457637,1.401201,0.108131,0.093926,-2.263907,0.960867,2.120658,0.773196,-0.337418,-0.905319,-2.490942,0.73509,1.150086,-1.172937,3.104272,0.042029,-0.193662,0.117739,-4.475572,-0.951531,-1.455122,-0.125727,0.459418,-2.12766,5.646988,3.650573,1.419172,1.432987,-3.946547,3.300241,1.472572,-2.59335,1.002066,0.186703,-0.82343,2.905869,0.935104,-1.515398,0.776953,-0.311086,-0.74217,-0.090268,-0.181066,0.259414,-1.312705,2.89483,-0.072821,1.835765,-4.25781,-0.166403,0.588679,1.762765,0.22779,3.576642,-1.603829,-1.677905,-0.172018,-0.616126,-2.33889,-0.38663,-0.76497,-3.619303,0.350452,-1.686587,0.597635,-9.342063,0.743707,-1.335344,4.435288,1.413285,-0.819345,-8.15132,-1.634183,-1.113801,-2.265815,11.170056,-0.988428,-0.72352,-0.058893,-2.02553,1.801884,3.702719,-1.990019,1.908761,-0.694805,-0.448747,-0.351636,-2.874523,0.389058,-2.641773,-0.399367,7.102749,-1.248295,-2.166065,3.167862,-1.296285,0.328246,0.022673,0.488388,2.780513,0.842271,-3.433266,1.935387,2.176534,-1.348582,2.878424,2.169026,2.481257,0.162602,-0.269014,-1.911824,-0.269789,2.111374,0.965841,1.816721,-1.319717,2.654274,-1.341791,5.165256,-1.296855,-2.059235,1.55694,0.418813,0.191977,1.783764,-1.113075,1.831672
